ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"W-4",7315,0.183,0.7049,0.2319,0.0632,5996,0.9158,0.0842,0.0222,0.0113,0.013,0.021,0.0012,
"W-5",4658,-0.2467,0.6807,0.2554,0.0639,4043,0.8946,0.1054,0.0279,0.0252,0.0146,0.0218,0.001,
"W-6",4321,-0.3012,0.5304,0.4041,0.0655,3557,0.9247,0.0753,0.0208,0.0082,0.0087,0.0208,0.0011,
"W21",4402,-0.2881,0.693,0.2536,0.0534,3568,0.8857,0.1143,0.0216,0.0216,0.0213,0.0322,0.0006,
"W22",3907,-0.3682,0.7505,0.1754,0.0741,3182,0.8671,0.1329,0.0377,0.0393,0.0286,0.0229,0.0009,
"W23",3875,-0.3733,0.7734,0.1606,0.066,3267,0.8766,0.1234,0.0285,0.0263,0.0251,0.0306,0.0015,
"WA1",8767,0.4178,0.5269,0.4122,0.0609,7463,0.8858,0.1142,0.0306,0.0348,0.0129,0.0293,0.0008,
"WA2",7923,0.2813,0.4439,0.509,0.0471,6315,0.9276,0.0724,0.0253,0.0052,0.0097,0.0217,0.0006,
"WA3",8491,0.3732,0.5338,0.4076,0.0585,6916,0.8862,0.1138,0.0294,0.0243,0.0142,0.0334,0.0007,
"WA4",8074,0.3057,0.769,0.1839,0.0471,6544,0.89,0.11,0.0241,0.0162,0.0318,0.0193,0.0024,
"WA5",4377,-0.2921,0.6557,0.2925,0.0518,3506,0.933,0.067,0.0157,0.008,0.0088,0.0203,0,
"WA6",4480,-0.2755,0.634,0.3059,0.0601,3626,0.9222,0.0778,0.021,0.0108,0.0091,0.0262,0.0006,
"WA7",8351,0.3505,0.6638,0.2856,0.0506,6806,0.9364,0.0636,0.0176,0.0076,0.0087,0.0165,0.0003,
"WAC",8595,0.39,0.6534,0.2963,0.0503,6941,0.9228,0.0772,0.0182,0.0098,0.0151,0.0197,0.0016,
"WBW",5169,-0.1641,0.5744,0.3586,0.067,4163,0.9361,0.0639,0.0156,0.0094,0.0113,0.0171,0.0014,
"WIB",4411,-0.2866,0.5032,0.4273,0.0695,3649,0.9403,0.0597,0.0195,0.0096,0.0112,0.0164,0.0014,
"Y-1",8349,0.3502,0.5961,0.3481,0.0557,6850,0.9276,0.0724,0.0165,0.0099,0.007,0.0248,0.0009,
"Y-2",4234,-0.3153,0.4838,0.4521,0.0641,3503,0.9258,0.0742,0.0146,0.0106,0.0083,0.0265,0.0017,
"Y-5",4333,-0.2993,0.6306,0.3196,0.0498,3638,0.9439,0.0561,0.0176,0.0091,0.0069,0.0132,0.0008,
"Y-R",4263,-0.3106,0.583,0.3614,0.0556,3551,0.9276,0.0724,0.0197,0.0065,0.0073,0.0242,0.0003,
"Y31",4144,-0.3298,0.5175,0.4136,0.0689,3428,0.9376,0.0624,0.0155,0.0067,0.0041,0.0236,0.0012,
"Y32",8720,0.4102,0.4986,0.4323,0.0691,7167,0.9192,0.0808,0.0173,0.0152,0.0106,0.029,0.0004,
"Y41",4424,-0.2845,0.5954,0.3526,0.052,3682,0.9269,0.0731,0.0177,0.01,0.0155,0.022,0,
"Y42",8170,0.3213,0.6296,0.3129,0.0576,6698,0.9,0.1,0.019,0.0205,0.0281,0.0272,0.0006,
"YO1",4087,-0.339,0.5456,0.3896,0.0648,3357,0.9225,0.0775,0.0095,0.0119,0.0146,0.0277,0.0012,
"YO2",9041,0.4621,0.7228,0.2379,0.0393,7148,0.9159,0.0841,0.018,0.0091,0.0194,0.0222,0.0006,
"Summary",6183,1.1228,0.5791,0.3678,0.0531,5043,0.904,0.096,0.0212,0.0172,0.0222,0.0244,0.001,
