ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"42C",42638,-0.0268,0.2726,0.6883,0.039,33689,0.9013,0.0987,0.0262,0.0277,0.0199,0.0179,0.0009,
"43A",84227,-0.0387,0.8785,0.086,0.0354,70671,0.2591,0.7409,0.044,0.6015,0.0931,0.0134,0.0013,
"43B",42182,-0.0372,0.6613,0.3013,0.0375,34867,0.6235,0.3765,0.0555,0.2389,0.0775,0.0102,0.0012,
"44A",44952,0.0261,0.5611,0.4018,0.0372,34151,0.5484,0.4516,0.1048,0.2167,0.1136,0.0201,0.0022,
"44B",87580,-0.0005,0.7417,0.2298,0.0285,70054,0.3047,0.6953,0.0533,0.5551,0.0806,0.0159,0.0018,
"45",124582,-0.0521,0.8537,0.1189,0.0274,96325,0.1743,0.8257,0.0518,0.7513,0.0187,0.0164,0.0015,
"46",127466,-0.0302,0.7217,0.2391,0.0392,104519,0.5175,0.4825,0.1504,0.261,0.061,0.021,0.0009,
"47A",90849,0.0369,0.8925,0.0837,0.0238,68543,0.0782,0.9218,0.3589,0.5467,0.0253,0.0304,0.0023,
"47B",45410,0.0365,0.8727,0.104,0.0233,33626,0.0527,0.9473,0.6328,0.2816,0.044,0.0719,0.002,
"Summary",43810,0.1543,0.6024,0.3672,0.0304,67820,0.4987,0.5013,0.1022,0.3101,0.0782,0.0194,0.0016,
