state_abbreviation,congressional_district,State Office,State District,FracCDFromSLD,FracSLDFromCD
NC,12,Lower,"103",3.60,2.50
NC,12,Lower,"104",3.30,2.30
NC,12,Upper,"40",25.80,5.10
NC,12,Upper,"38",25.00,4.40
NC,12,Upper,"37",24.80,4.30
NC,12,Upper,"41",17.90,7.20
NC,12,Upper,"39",6.50,1.20
NC,13,Lower,"61",11.50,3.60
NC,13,Lower,"95",11.50,5.20
NC,13,Lower,"60",11.10,3.40
NC,13,Lower,"80",10.70,3.70
NC,13,Lower,"81",10.70,4.80
NC,13,Lower,"84",10.00,4.50
NC,13,Lower,"58",9.80,3.10
NC,13,Lower,"62",7.60,2.50
NC,13,Lower,"79",5.40,1.90
NC,13,Lower,"77",5.20,1.80
NC,13,Lower,"57",2.90,0.90
NC,13,Lower,"59",2.20,0.70
NC,13,Lower,"76",1.30,0.50
NC,13,Upper,"33",21.40,2.60
NC,13,Upper,"28",20.60,2.10
NC,13,Upper,"27",20.10,2.00
NC,13,Upper,"34",18.50,2.60
NC,13,Upper,"44",15.00,5.60
NC,13,Upper,"26",4.40,0.40
ND,0,Lower,"1",2.90,0.70
ND,0,Lower,"2",2.70,0.60
ND,0,Lower,"39",2.70,0.70
ND,0,Lower,"4",2.40,0.50
ND,0,Lower,"37",2.40,0.60
ND,0,Lower,"11",2.30,0.50
ND,0,Lower,"13",2.30,0.50
ND,0,Lower,"16",2.30,0.50
ND,0,Lower,"21",2.30,0.50
ND,0,Lower,"22",2.30,0.50
ND,0,Lower,"30",2.30,0.50
ND,0,Lower,"35",2.30,0.60
ND,0,Lower,"36",2.30,0.60
ND,0,Lower,"41",2.30,0.60
ND,0,Lower,"46",2.30,0.60
ND,0,Lower,"3",2.20,0.50
ND,0,Lower,"27",2.20,0.50
ND,0,Lower,"32",2.20,0.50
ND,0,Lower,"44",2.20,0.60
ND,0,Lower,"45",2.20,0.60
ND,0,Lower,"47",2.20,0.60
ND,0,Lower,"5",2.10,0.50
ND,0,Lower,"7",2.10,0.50
ND,0,Lower,"8",2.10,0.50
ND,0,Lower,"31",2.10,0.50
ND,0,Lower,"34",2.10,0.50
ND,0,Lower,"38",2.10,0.50
ND,0,Lower,"40",2.10,0.50
ND,0,Lower,"6",2.00,0.40
ND,0,Lower,"18",2.00,0.40
ND,0,Lower,"25",2.00,0.40
ND,0,Lower,"33",2.00,0.50
ND,0,Lower,"42",2.00,0.50
ND,0,Lower,"43",2.00,0.50
ND,0,Lower,"9",1.90,0.50
ND,0,Lower,"14",1.90,0.40
ND,0,Lower,"17",1.90,0.40
ND,0,Lower,"20",1.90,0.40
ND,0,Lower,"23",1.90,0.40
ND,0,Lower,"24",1.90,0.40
ND,0,Lower,"10",1.80,0.40
ND,0,Lower,"12",1.80,0.40
ND,0,Lower,"15",1.80,0.40
ND,0,Lower,"19",1.80,0.40
ND,0,Lower,"26",1.80,0.40
ND,0,Lower,"28",1.80,0.40
ND,0,Lower,"29",1.80,0.40
ND,0,Upper,"1",2.90,0.30
ND,0,Upper,"2",2.70,0.30
ND,0,Upper,"39",2.70,0.50
ND,0,Upper,"4",2.40,0.20
ND,0,Upper,"37",2.40,0.40
ND,0,Upper,"11",2.30,0.20
ND,0,Upper,"13",2.30,0.20
ND,0,Upper,"16",2.30,0.20
ND,0,Upper,"21",2.30,0.20
ND,0,Upper,"22",2.30,0.20
ND,0,Upper,"30",2.30,0.20
ND,0,Upper,"35",2.30,0.30
ND,0,Upper,"36",2.30,0.40
ND,0,Upper,"41",2.30,0.80
ND,0,Upper,"46",2.30,0.80
ND,0,Upper,"3",2.20,0.20
ND,0,Upper,"27",2.20,0.20
ND,0,Upper,"32",2.20,0.30
ND,0,Upper,"44",2.20,0.80
ND,0,Upper,"45",2.20,0.80
ND,0,Upper,"47",2.20,0.90
ND,0,Upper,"5",2.10,0.20
ND,0,Upper,"7",2.10,0.20
ND,0,Upper,"8",2.10,0.20
ND,0,Upper,"31",2.10,0.20
ND,0,Upper,"34",2.10,0.30
ND,0,Upper,"38",2.10,0.30
ND,0,Upper,"40",2.10,0.40
ND,0,Upper,"6",2.00,0.20
ND,0,Upper,"18",2.00,0.20
ND,0,Upper,"25",2.00,0.20
ND,0,Upper,"33",2.00,0.20
ND,0,Upper,"42",2.00,0.70
ND,0,Upper,"43",2.00,0.70
ND,0,Upper,"9",1.90,0.20
ND,0,Upper,"14",1.90,0.20
ND,0,Upper,"17",1.90,0.20
ND,0,Upper,"20",1.90,0.20
ND,0,Upper,"23",1.90,0.20
ND,0,Upper,"24",1.90,0.20
ND,0,Upper,"10",1.80,0.20
ND,0,Upper,"12",1.80,0.20
ND,0,Upper,"15",1.80,0.20
ND,0,Upper,"19",1.80,0.20
ND,0,Upper,"26",1.80,0.20
ND,0,Upper,"28",1.80,0.20
ND,0,Upper,"29",1.80,0.20
NE,1,Upper,"28",6.50,0.50
NE,1,Upper,"45",6.50,2.00
NE,1,Upper,"46",6.50,2.00
NE,1,Upper,"21",6.40,0.50
NE,1,Upper,"26",6.40,0.50
NE,1,Upper,"27",6.40,0.50
NE,1,Upper,"29",6.40,0.50
NE,1,Upper,"25",6.30,0.50
NE,1,Upper,"22",5.90,0.50
NE,1,Upper,"23",5.90,0.50
NE,1,Upper,"19",5.80,0.50
NE,1,Upper,"15",5.70,0.40
NE,1,Upper,"16",5.60,0.40
NE,1,Upper,"3",5.30,0.40
NE,1,Upper,"2",4.40,0.40
NE,1,Upper,"24",3.50,0.30
NE,1,Upper,"30",2.40,0.20
NE,1,Upper,"1",2.10,0.20
NE,1,Upper,"17",1.10,0.10
NE,1,Upper,"32",0.90,0.10
NE,1,Upper,"40",0.00,0.00
NE,2,Upper,"14",6.50,0.50
NE,2,Upper,"49",6.40,2.50
NE,2,Upper,"20",6.20,0.50
NE,2,Upper,"5",6.10,0.50
NE,2,Upper,"7",6.10,0.50
NE,2,Upper,"18",6.10,0.50
NE,2,Upper,"4",6.00,0.50
NE,2,Upper,"6",6.00,0.50
NE,2,Upper,"8",6.00,0.50
NE,2,Upper,"9",6.00,0.50
NE,2,Upper,"10",6.00,0.50
NE,2,Upper,"11",6.00,0.50
NE,2,Upper,"12",6.00,0.50
NE,2,Upper,"31",6.00,0.50
NE,2,Upper,"39",6.00,0.90
NE,2,Upper,"13",5.90,0.50
NE,2,Upper,"2",1.70,0.10
NE,2,Upper,"3",1.10,0.10
NE,3,Upper,"37",6.80,0.90
NE,3,Upper,"35",6.50,0.70
NE,3,Upper,"36",6.30,0.80
NE,3,Upper,"33",6.20,0.60
NE,3,Upper,"38",6.20,0.80
NE,3,Upper,"41",6.20,1.80
NE,3,Upper,"43",6.20,1.80
NE,3,Upper,"34",6.10,0.70
NE,3,Upper,"40",6.00,0.90
NE,3,Upper,"48",6.00,2.00
NE,3,Upper,"42",5.90,1.70
NE,3,Upper,"44",5.90,1.70
NE,3,Upper,"47",5.80,1.80
NE,3,Upper,"32",5.30,0.50
NE,3,Upper,"17",4.90,0.40
NE,3,Upper,"1",3.80,0.30
NE,3,Upper,"30",3.60,0.30
NE,3,Upper,"24",2.30,0.20
NH,1,Lower,"706",5.10,100.00
NH,1,Lower,"521",3.90,100.00
NH,1,Lower,"705",3.70,100.00
NH,1,Lower,"507",3.20,100.00
NH,1,Lower,"506",2.70,100.00
NH,1,Lower,"806",2.50,100.00
NH,1,Lower,"3",2.40,0.50
NH,1,Lower,"704",2.40,100.00
NH,1,Lower,"721",2.40,100.00
NH,1,Lower,"713",2.20,100.00
NH,1,Lower,"718",2.20,100.00
NH,1,Lower,"817",2.20,100.00
NH,1,Lower,"2",2.00,0.40
NH,1,Lower,"624",2.00,100.00
NH,1,Lower,"105",1.70,0.90
NH,1,Lower,"720",1.70,100.00
NH,1,Lower,"102",1.60,0.90
NH,1,Lower,"717",1.60,100.00
NH,1,Lower,"703",1.50,100.00
NH,1,Lower,"818",1.50,100.00
NH,1,Lower,"5",1.40,0.30
NH,1,Lower,"508",1.40,100.00
NH,1,Lower,"509",1.40,100.00
NH,1,Lower,"510",1.40,100.00
NH,1,Lower,"511",1.40,100.00
NH,1,Lower,"512",1.40,100.00
NH,1,Lower,"513",1.40,100.00
NH,1,Lower,"514",1.40,100.00
NH,1,Lower,"515",1.40,100.00
NH,1,Lower,"516",1.40,100.00
NH,1,Lower,"517",1.40,100.00
NH,1,Lower,"518",1.40,100.00
NH,1,Lower,"519",1.40,100.00
NH,1,Lower,"702",1.30,67.00
NH,1,Lower,"804",1.30,100.00
NH,1,Lower,"714",1.20,53.00
NH,1,Lower,"6",1.10,0.20
NH,1,Lower,"103",1.10,0.60
NH,1,Lower,"104",1.10,0.60
NH,1,Lower,"719",1.10,100.00
NH,1,Lower,"4",1.00,0.20
NH,1,Lower,"709",1.00,100.00
NH,1,Lower,"724",1.00,100.00
NH,1,Lower,"801",1.00,100.00
NH,1,Lower,"802",1.00,100.00
NH,1,Lower,"803",1.00,100.00
NH,1,Lower,"106",0.90,0.60
NH,1,Lower,"716",0.80,100.00
NH,1,Lower,"807",0.80,100.00
NH,1,Lower,"808",0.80,100.00
NH,1,Lower,"809",0.80,100.00
NH,1,Lower,"810",0.80,100.00
NH,1,Lower,"811",0.80,100.00
NH,1,Lower,"812",0.80,100.00
NH,1,Lower,"813",0.80,100.00
NH,1,Lower,"814",0.80,100.00
NH,1,Lower,"815",0.80,100.00
NH,1,Lower,"816",0.80,100.00
NH,1,Lower,"7",0.70,0.10
NH,1,Lower,"710",0.70,100.00
NH,1,Lower,"711",0.70,100.00
NH,1,Lower,"712",0.70,100.00
NH,1,Lower,"715",0.70,100.00
NH,1,Lower,"722",0.70,100.00
NH,1,Lower,"723",0.70,100.00
NH,1,Lower,"726",0.70,100.00
NH,1,Lower,"727",0.70,100.00
NH,1,Lower,"805",0.70,100.00
NH,1,Lower,"725",0.60,100.00
NH,1,Lower,"728",0.60,100.00
NH,1,Lower,"729",0.60,100.00
NH,1,Lower,"101",0.50,0.30
NH,1,Lower,"407",0.50,100.00
NH,1,Lower,"1",0.30,0.10
NH,1,Upper,"24",8.40,0.70
NH,1,Upper,"20",8.20,0.70
NH,1,Upper,"4",8.10,0.70
NH,1,Upper,"6",8.10,0.70
NH,1,Upper,"21",8.10,0.70
NH,1,Upper,"23",8.10,0.70
NH,1,Upper,"3",8.00,0.70
NH,1,Upper,"18",7.00,0.60
NH,1,Upper,"16",6.80,0.60
NH,1,Upper,"19",6.40,0.50
NH,1,Upper,"7",4.60,0.40
NH,1,Upper,"14",4.40,0.40
NH,1,Upper,"11",3.90,0.30
NH,1,Upper,"9",3.20,0.30
NH,1,Upper,"17",2.90,0.20
NH,1,Upper,"2",2.70,0.20
NH,1,Upper,"22",1.20,0.10
NH,2,Lower,"537",5.70,100.00
NH,2,Lower,"708",4.50,100.00
NH,2,Lower,"523",2.30,100.00
NH,2,Lower,"707",2.10,100.00
NH,2,Lower,"201",2.00,10.80
NH,2,Lower,"412",2.00,100.00
NH,2,Lower,"413",2.00,100.00
NH,2,Lower,"522",1.70,100.00
NH,2,Lower,"502",1.60,100.00
NH,2,Lower,"623",1.60,100.00
NH,2,Lower,"303",1.50,100.00
NH,2,Lower,"408",1.50,100.00
NH,2,Lower,"528",1.50,100.00
NH,2,Lower,"529",1.50,100.00
NH,2,Lower,"530",1.50,100.00
NH,2,Lower,"531",1.50,100.00
NH,2,Lower,"532",1.50,100.00
NH,2,Lower,"533",1.50,100.00
NH,2,Lower,"534",1.50,100.00
NH,2,Lower,"535",1.50,100.00
NH,2,Lower,"536",1.50,100.00
NH,2,Lower,"610",1.50,100.00
NH,2,Lower,"620",1.50,100.00
NH,2,Lower,"409",1.40,100.00
NH,2,Lower,"501",1.40,100.00
NH,2,Lower,"504",1.40,100.00
NH,2,Lower,"401",1.30,100.00
NH,2,Lower,"520",1.30,100.00
NH,2,Lower,"621",1.30,100.00
NH,2,Lower,"209",1.20,16.70
NH,2,Lower,"211",1.20,16.40
NH,2,Lower,"212",1.20,15.70
NH,2,Lower,"505",1.20,100.00
NH,2,Lower,"527",1.20,100.00
NH,2,Lower,"603",1.20,100.00
NH,2,Lower,"609",1.20,100.00
NH,2,Lower,"901",1.20,100.00
NH,2,Lower,"906",1.20,100.00
NH,2,Lower,"524",1.00,100.00
NH,2,Lower,"525",1.00,100.00
NH,2,Lower,"526",1.00,100.00
NH,2,Lower,"602",1.00,100.00
NH,2,Lower,"605",1.00,100.00
NH,2,Lower,"606",1.00,100.00
NH,2,Lower,"714",1.00,47.00
NH,2,Lower,"301",0.90,100.00
NH,2,Lower,"403",0.80,100.00
NH,2,Lower,"411",0.80,100.00
NH,2,Lower,"601",0.80,100.00
NH,2,Lower,"908",0.80,100.00
NH,2,Lower,"204",0.70,10.30
NH,2,Lower,"205",0.70,9.50
NH,2,Lower,"206",0.70,9.90
NH,2,Lower,"207",0.70,9.60
NH,2,Lower,"208",0.70,9.80
NH,2,Lower,"302",0.70,100.00
NH,2,Lower,"304",0.70,100.00
NH,2,Lower,"305",0.70,100.00
NH,2,Lower,"402",0.70,100.00
NH,2,Lower,"404",0.70,100.00
NH,2,Lower,"406",0.70,100.00
NH,2,Lower,"410",0.70,100.00
NH,2,Lower,"503",0.70,100.00
NH,2,Lower,"607",0.70,100.00
NH,2,Lower,"611",0.70,100.00
NH,2,Lower,"612",0.70,100.00
NH,2,Lower,"613",0.70,100.00
NH,2,Lower,"616",0.70,100.00
NH,2,Lower,"618",0.70,100.00
NH,2,Lower,"619",0.70,100.00
NH,2,Lower,"622",0.70,100.00
NH,2,Lower,"701",0.70,100.00
NH,2,Lower,"702",0.70,33.00
NH,2,Lower,"903",0.70,100.00
NH,2,Lower,"904",0.70,100.00
NH,2,Lower,"907",0.70,100.00
NH,2,Lower,"210",0.60,8.70
NH,2,Lower,"213",0.60,8.80
NH,2,Lower,"608",0.60,100.00
NH,2,Lower,"614",0.60,100.00
NH,2,Lower,"615",0.60,100.00
NH,2,Lower,"617",0.60,100.00
NH,2,Lower,"902",0.60,100.00
NH,2,Lower,"905",0.60,100.00
NH,2,Lower,"202",0.50,2.90
NH,2,Lower,"203",0.50,3.00
NH,2,Lower,"306",0.50,100.00
NH,2,Lower,"405",0.50,100.00
NH,2,Lower,"604",0.50,100.00
NH,2,Lower,"1",0.20,0.00
NH,2,Upper,"13",8.90,0.70
NH,2,Upper,"12",8.60,0.70
NH,2,Upper,"15",8.60,0.70
NH,2,Upper,"5",8.50,0.70
NH,2,Upper,"8",8.40,0.70
NH,2,Upper,"10",8.40,0.70
NH,2,Upper,"1",7.90,0.70
NH,2,Upper,"22",7.50,0.60
NH,2,Upper,"17",5.60,0.50
NH,2,Upper,"2",5.30,0.40
NH,2,Upper,"9",5.10,0.40
NH,2,Upper,"11",4.60,0.40
NH,2,Upper,"7",3.90,0.30
NH,2,Upper,"14",3.80,0.30
NH,2,Upper,"19",2.10,0.20
NH,2,Upper,"16",1.60,0.10
NH,2,Upper,"18",1.30,0.10
NH,2,Upper,"3",0.00,0.00
NJ,1,Lower,"6",30.40,6.60
NJ,1,Lower,"4",29.40,6.40
NJ,1,Lower,"5",26.90,5.90
NJ,1,Lower,"3",9.90,2.20
NJ,1,Lower,"8",2.40,0.50
NJ,1,Lower,"7",1.00,0.20
NJ,1,Upper,"6",30.40,2.70
NJ,1,Upper,"4",29.40,2.70
NJ,1,Upper,"5",26.90,2.40
NJ,1,Upper,"3",9.90,0.90
NJ,1,Upper,"8",2.40,0.20
NJ,1,Upper,"7",1.00,0.10
NJ,2,Lower,"1",30.10,6.80
NJ,2,Lower,"2",29.60,6.70
NJ,2,Lower,"3",20.50,4.50
NJ,2,Lower,"9",11.20,2.50
NJ,2,Lower,"5",3.90,0.80
NJ,2,Lower,"8",3.50,0.80
NJ,2,Lower,"4",1.30,0.30
NJ,2,Upper,"1",30.10,2.70
NJ,2,Upper,"2",29.60,2.60
NJ,2,Upper,"3",20.50,1.80
NJ,2,Upper,"9",11.20,1.00
NJ,2,Upper,"5",3.90,0.30
NJ,2,Upper,"8",3.50,0.30
NJ,2,Upper,"4",1.30,0.10
NJ,3,Lower,"7",28.90,6.50
NJ,3,Lower,"10",24.00,5.20
NJ,3,Lower,"8",23.70,5.30
NJ,3,Lower,"9",20.00,4.60
NJ,3,Lower,"12",3.20,0.70
NJ,3,Lower,"30",0.20,0.10
NJ,3,Upper,"7",28.90,2.60
NJ,3,Upper,"10",24.00,2.20
NJ,3,Upper,"8",23.70,2.20
NJ,3,Upper,"9",20.00,1.80
NJ,3,Upper,"12",3.20,0.30
NJ,3,Upper,"30",0.20,0.00
NJ,4,Lower,"30",30.40,6.80
NJ,4,Lower,"11",22.40,4.90
NJ,4,Lower,"12",17.00,3.70
NJ,4,Lower,"14",14.00,3.10
NJ,4,Lower,"13",9.00,2.00
NJ,4,Lower,"10",7.20,1.60
NJ,4,Upper,"30",30.40,3.00
NJ,4,Upper,"11",22.40,2.00
NJ,4,Upper,"12",17.00,1.50
NJ,4,Upper,"14",14.00,1.30
NJ,4,Upper,"13",9.00,0.80
NJ,4,Upper,"10",7.20,0.60
NJ,5,Lower,"39",27.20,6.50
NJ,5,Lower,"38",23.90,6.00
NJ,5,Lower,"24",17.80,3.90
NJ,5,Lower,"37",12.50,3.10
NJ,5,Lower,"40",11.10,2.70
NJ,5,Lower,"23",4.00,0.90
NJ,5,Lower,"26",3.50,0.80
NJ,5,Upper,"39",27.20,4.70
NJ,5,Upper,"38",23.90,3.70
NJ,5,Upper,"24",17.80,1.70
NJ,5,Upper,"37",12.50,1.90
NJ,5,Upper,"40",11.10,1.90
NJ,5,Upper,"23",4.00,0.40
NJ,5,Upper,"26",3.50,0.30
NJ,6,Lower,"19",31.00,6.80
NJ,6,Lower,"13",21.00,4.60
NJ,6,Lower,"18",20.90,4.50
NJ,6,Lower,"17",15.40,3.30
NJ,6,Lower,"11",7.60,1.70
NJ,6,Lower,"12",4.20,0.90
NJ,6,Upper,"19",31.00,2.90
NJ,6,Upper,"13",21.00,1.90
NJ,6,Upper,"18",20.90,1.90
NJ,6,Upper,"17",15.40,1.40
NJ,6,Upper,"11",7.60,0.70
NJ,6,Upper,"12",4.20,0.40
NJ,7,Lower,"21",26.60,5.80
NJ,7,Lower,"23",22.90,5.20
NJ,7,Lower,"16",18.50,4.00
NJ,7,Lower,"25",13.00,2.80
NJ,7,Lower,"22",6.50,1.40
NJ,7,Lower,"20",4.40,1.00
NJ,7,Lower,"24",3.80,0.80
NJ,7,Lower,"27",2.80,0.60
NJ,7,Lower,"15",1.50,0.30
NJ,7,Upper,"21",26.60,2.50
NJ,7,Upper,"23",22.90,2.20
NJ,7,Upper,"16",18.50,1.70
NJ,7,Upper,"25",13.00,1.30
NJ,7,Upper,"22",6.50,0.60
NJ,7,Upper,"20",4.40,0.40
NJ,7,Upper,"24",3.80,0.40
NJ,7,Upper,"27",2.80,0.30
NJ,7,Upper,"15",1.50,0.10
NJ,8,Lower,"33",26.30,6.20
NJ,8,Lower,"32",24.10,5.80
NJ,8,Lower,"29",19.30,4.50
NJ,8,Lower,"20",16.80,3.80
NJ,8,Lower,"31",11.70,2.90
NJ,8,Lower,"28",1.80,0.40
NJ,8,Upper,"33",26.30,3.20
NJ,8,Upper,"32",24.10,3.00
NJ,8,Upper,"29",19.30,1.90
NJ,8,Upper,"20",16.80,1.60
NJ,8,Upper,"31",11.70,1.20
NJ,8,Upper,"28",1.80,0.20
NJ,9,Lower,"36",30.20,7.30
NJ,9,Lower,"35",28.50,6.90
NJ,9,Lower,"37",17.50,4.40
NJ,9,Lower,"34",11.30,2.80
NJ,9,Lower,"32",6.50,1.50
NJ,9,Lower,"38",6.00,1.50
NJ,9,Upper,"36",30.20,4.60
NJ,9,Upper,"35",28.50,4.00
NJ,9,Upper,"37",17.50,2.70
NJ,9,Upper,"34",11.30,1.50
NJ,9,Upper,"32",6.50,0.80
NJ,9,Upper,"38",6.00,1.00
NJ,10,Lower,"28",21.60,4.70
NJ,10,Lower,"31",19.20,4.70
NJ,10,Lower,"34",16.20,4.00
NJ,10,Lower,"29",10.60,2.40
NJ,10,Lower,"22",9.30,2.10
NJ,10,Lower,"20",9.20,2.00
NJ,10,Lower,"27",7.80,1.80
NJ,10,Lower,"33",4.20,1.00
NJ,10,Lower,"21",1.80,0.40
NJ,10,Upper,"28",21.60,2.10
NJ,10,Upper,"31",19.20,2.00
NJ,10,Upper,"34",16.20,2.20
NJ,10,Upper,"29",10.60,1.00
NJ,10,Upper,"22",9.30,0.90
NJ,10,Upper,"20",9.20,0.90
NJ,10,Upper,"27",7.80,0.80
NJ,10,Upper,"33",4.20,0.50
NJ,10,Upper,"21",1.80,0.20
NJ,11,Lower,"26",26.30,5.70
NJ,11,Lower,"27",19.20,4.30
NJ,11,Lower,"40",18.40,4.40
NJ,11,Lower,"25",16.20,3.50
NJ,11,Lower,"28",7.00,1.50
NJ,11,Lower,"24",6.40,1.40
NJ,11,Lower,"39",2.60,0.60
NJ,11,Lower,"34",1.60,0.40
NJ,11,Lower,"21",1.20,0.30
NJ,11,Lower,"35",1.20,0.30
NJ,11,Upper,"26",26.30,2.50
NJ,11,Upper,"27",19.20,1.90
NJ,11,Upper,"40",18.40,3.20
NJ,11,Upper,"25",16.20,1.60
NJ,11,Upper,"28",7.00,0.70
NJ,11,Upper,"24",6.40,0.60
NJ,11,Upper,"39",2.60,0.40
NJ,11,Upper,"34",1.60,0.20
NJ,11,Upper,"21",1.20,0.10
NJ,11,Upper,"35",1.20,0.20
NJ,12,Lower,"15",27.40,6.00
NJ,12,Lower,"14",15.40,3.50
NJ,12,Lower,"17",15.10,3.30
NJ,12,Lower,"22",13.80,3.00
NJ,12,Lower,"16",11.20,2.40
NJ,12,Lower,"18",9.00,2.00
NJ,12,Lower,"12",6.00,1.30
NJ,12,Lower,"23",2.10,0.50
NJ,12,Upper,"15",27.40,2.50
NJ,12,Upper,"14",15.40,1.40
NJ,12,Upper,"17",15.10,1.40
NJ,12,Upper,"22",13.80,1.30
NJ,12,Upper,"16",11.20,1.00
NJ,12,Upper,"18",9.00,0.80
NJ,12,Upper,"12",6.00,0.50
NJ,12,Upper,"23",2.10,0.20
NM,1,Lower,"20",4.40,0.90
NM,1,Lower,"10",4.30,0.90
NM,1,Lower,"11",4.30,0.90
NM,1,Lower,"12",4.30,0.90
NM,1,Lower,"13",4.30,0.90
NM,1,Lower,"14",4.30,0.90
NM,1,Lower,"15",4.30,0.90
NM,1,Lower,"16",4.30,0.90
NM,1,Lower,"17",4.30,0.90
NM,1,Lower,"18",4.30,0.90
NM,1,Lower,"19",4.30,0.90
NM,1,Lower,"21",4.30,0.90
NM,1,Lower,"22",4.30,0.90
NM,1,Lower,"24",4.30,0.90
NM,1,Lower,"25",4.30,0.90
NM,1,Lower,"26",4.30,0.90
NM,1,Lower,"27",4.30,0.90
NM,1,Lower,"28",4.30,0.90
NM,1,Lower,"30",4.30,0.90
NM,1,Lower,"31",4.30,1.00
NM,1,Lower,"68",3.60,1.10
NM,1,Lower,"23",2.50,0.50
NM,1,Lower,"7",1.60,0.30
NM,1,Lower,"29",1.40,0.30
NM,1,Lower,"50",1.40,0.40
NM,1,Lower,"65",1.30,0.40
NM,1,Lower,"44",0.90,0.20
NM,1,Lower,"70",0.90,0.30
NM,1,Lower,"69",0.20,0.10
NM,1,Upper,"20",7.30,0.60
NM,1,Upper,"15",7.20,0.60
NM,1,Upper,"18",7.20,0.60
NM,1,Upper,"11",7.10,0.60
NM,1,Upper,"12",7.10,0.60
NM,1,Upper,"13",7.10,0.60
NM,1,Upper,"14",7.10,0.60
NM,1,Upper,"16",7.10,0.60
NM,1,Upper,"26",7.10,0.60
NM,1,Upper,"17",7.00,0.60
NM,1,Upper,"21",7.00,0.60
NM,1,Upper,"19",6.40,0.60
NM,1,Upper,"10",5.20,0.40
NM,1,Upper,"23",3.90,0.30
NM,1,Upper,"9",3.00,0.30
NM,1,Upper,"29",1.60,0.10
NM,1,Upper,"39",1.10,0.20
NM,1,Upper,"40",0.30,0.00
NM,1,Upper,"22",0.20,0.00
NM,2,Lower,"61",4.60,1.30
NM,2,Lower,"54",4.50,1.30
NM,2,Lower,"55",4.50,1.30
NM,2,Lower,"62",4.50,1.30
NM,2,Lower,"37",4.40,1.00
NM,2,Lower,"53",4.40,1.20
NM,2,Lower,"33",4.30,0.90
NM,2,Lower,"34",4.30,1.00
NM,2,Lower,"35",4.30,1.00
NM,2,Lower,"36",4.30,1.00
NM,2,Lower,"51",4.30,1.20
NM,2,Lower,"52",4.30,1.20
NM,2,Lower,"8",4.20,0.90
NM,2,Lower,"39",4.20,0.90
NM,2,Lower,"56",4.20,1.20
NM,2,Lower,"58",4.20,1.20
NM,2,Lower,"59",4.20,1.20
NM,2,Lower,"32",4.10,0.90
NM,2,Lower,"49",4.10,1.10
NM,2,Lower,"38",4.00,0.90
NM,2,Lower,"66",3.50,1.00
NM,2,Lower,"69",3.20,1.00
NM,2,Lower,"6",2.50,0.50
NM,2,Lower,"7",2.50,0.50
NM,2,Lower,"50",1.10,0.30
NM,2,Lower,"63",1.00,0.30
NM,2,Lower,"67",0.30,0.10
NM,2,Upper,"41",7.70,2.60
NM,2,Upper,"42",7.70,2.60
NM,2,Upper,"34",7.40,0.90
NM,2,Upper,"36",7.40,1.00
NM,2,Upper,"37",7.30,1.10
NM,2,Upper,"38",7.30,1.10
NM,2,Upper,"31",7.20,0.70
NM,2,Upper,"32",7.20,0.80
NM,2,Upper,"33",7.10,0.80
NM,2,Upper,"28",6.80,0.60
NM,2,Upper,"30",6.80,0.60
NM,2,Upper,"35",6.80,0.90
NM,2,Upper,"29",5.60,0.50
NM,2,Upper,"27",3.50,0.30
NM,2,Upper,"4",1.90,0.20
NM,2,Upper,"39",1.60,0.30
NM,2,Upper,"8",0.60,0.10
NM,3,Lower,"57",4.70,1.30
NM,3,Lower,"60",4.60,1.30
NM,3,Lower,"47",4.50,1.10
NM,3,Lower,"64",4.50,1.30
NM,3,Lower,"43",4.40,1.10
NM,3,Lower,"45",4.40,1.10
NM,3,Lower,"46",4.40,1.10
NM,3,Lower,"48",4.40,1.10
NM,3,Lower,"41",4.30,1.00
NM,3,Lower,"42",4.30,1.10
NM,3,Lower,"5",4.20,0.90
NM,3,Lower,"9",4.20,0.90
NM,3,Lower,"40",4.10,0.90
NM,3,Lower,"4",3.90,0.80
NM,3,Lower,"1",3.80,0.80
NM,3,Lower,"2",3.70,0.80
NM,3,Lower,"3",3.70,0.80
NM,3,Lower,"44",3.70,0.90
NM,3,Lower,"67",3.70,1.10
NM,3,Lower,"63",3.20,0.90
NM,3,Lower,"70",3.20,0.90
NM,3,Lower,"29",3.00,0.60
NM,3,Lower,"65",3.00,0.90
NM,3,Lower,"6",1.90,0.40
NM,3,Lower,"23",1.90,0.40
NM,3,Lower,"50",1.80,0.50
NM,3,Lower,"66",0.80,0.20
NM,3,Lower,"69",0.80,0.20
NM,3,Lower,"68",0.70,0.20
NM,3,Lower,"22",0.10,0.00
NM,3,Upper,"40",7.60,1.20
NM,3,Upper,"24",7.50,0.70
NM,3,Upper,"25",7.50,0.70
NM,3,Upper,"6",7.40,0.60
NM,3,Upper,"5",7.20,0.60
NM,3,Upper,"7",7.20,0.60
NM,3,Upper,"22",6.90,0.60
NM,3,Upper,"3",6.70,0.60
NM,3,Upper,"1",6.20,0.50
NM,3,Upper,"2",6.20,0.50
NM,3,Upper,"8",5.90,0.50
NM,3,Upper,"4",5.50,0.50
NM,3,Upper,"9",4.60,0.40
NM,3,Upper,"39",4.20,0.70
NM,3,Upper,"27",3.50,0.30
NM,3,Upper,"23",3.20,0.30
NM,3,Upper,"10",2.00,0.20
NM,3,Upper,"19",0.70,0.10
NV,1,Lower,"10",9.50,2.10
