candidate_id,state_abbreviation,congressional_district,candidate_party,voteshare,final_voteshare,state_abbreviation,congressional_district,race_total_for,race_total_against,race_total_cands,disbursement,ind_support,ind_oppose,party_expenditures,candidate_diff_spend,result_vs_forecast
"H8MS04438","MS",4,"Democrat",38.21,29.3,"MS",4,814102.0,862.0,3,47367.0,0.0,0.0,0,5.865044345517103e-2,-8.91
"H2NY17071","NY",10,"Democrat",80.12,81.2,"NY",10,2108973.0,0.0,2,201782.0,0.0,0.0,0,9.567784888663819e-2,1.0799999999999983
"H8MI04101","MI",4,"Democrat",37.88,37.4,"MI",4,848808.0,862.0,2,0.0,146.0,0.0,0,1.186342933138748e-3,-0.480000000000004
"H4CA11081","CA",9,"Democrat",63.88,56.5,"CA",9,1218777.0,0.0,2,644775.0,103.0,0.0,0,0.5291189446469698,-7.380000000000003
"H8PA16078","PA",11,"Democrat",42.5,41.0,"PA",11,3228272.0,34009.0,2,722875.0,266404.0,474.0,0,0.3135272528638704,-1.5
"H8MD01193","MD",1,"Democrat",37.94,37.6,"MD",1,2568111.0,862.0,3,522238.0,60972.0,0.0,10080,0.23111219931077517,-0.3399999999999963
"H8LA05099","LA",5,"Democrat",34.07,30.0,"LA",5,1009080.0,862.0,2,11785.0,0.0,0.0,0,1.2522501292153411e-2,-4.07
"H8NE01081","NE",1,"Democrat",36.92,39.6,"NE",1,637561.0,862.0,2,35419.0,36.0,0.0,0,5.6885481882701594e-2,2.6799999999999997
"H8CA04210","CA",4,"Democrat",45.61,45.9,"CA",4,4197475.0,909803.0,2,1200224.0,115153.0,0.0,90000,0.4533099627629434,0.28999999999999915
"H8IL04134","IL",4,"Democrat",85.14,86.6,"IL",4,869823.0,0.0,2,116825.0,103.0,0.0,0,0.1344273490123853,1.4599999999999937
"H8OH02124","OH",2,"Democrat",40.56,41.2,"OH",2,1961997.0,862.0,3,250337.0,837.0,0.0,0,0.1281829209331898,0.6400000000000006
"H8IN04199","IN",4,"Republican",60.47,64.1,"IN",4,538287.0,37357.0,2,160797.0,4893.0,0.0,401,0.3534267707124542,3.6299999999999955
"H6IN03229","IN",3,"Republican",60.9,64.7,"IN",3,1941815.0,862.0,2,548245.0,10233.0,0.0,185,0.28801751397684744,3.8000000000000043
"H8OH03106","OH",3,"Republican",26.9,26.4,"OH",3,565401.0,0.0,2,0.0,0.0,0.0,0,0.0,-0.5
"H2TN05131","TN",5,"Democrat",67.51,67.8,"TN",5,905146.0,0.0,2,128806.07999999999,0.0,0.0,0,0.14230420285788148,0.28999999999999204
"H4CA20082","CA",16,"Democrat",62.4,57.5,"CA",16,3926033.0,98654.0,2,1657742.0,220298.0,98654.0,0,0.4666300758294993,-4.899999999999999
"H0MN01045","MN",1,"Republican",49.66,50.2,"MN",1,1.0761619e7,1.5487238e7,2,616515.0,208000.0,6188292.0,94950,0.38928975078800576,0.5400000000000063
"H8CT04172","CT",4,"Democrat",64.6,60.9,"CT",4,1980065.0,0.0,2,651402.0,103.0,0.0,0,0.32903212773318047,-3.6999999999999957
"H6OH04082","OH",4,"Republican",58.29,65.3,"OH",4,2151848.0,23387.0,2,1194850.0,6906.0,6462.0,0,0.5602525704119325,7.009999999999998
"H0RI02139","RI",2,"Democrat",68.61,63.6,"RI",2,804551.0,0.0,2,147264.12,10.0,0.0,0,0.18305131682143208,-5.009999999999998
"H8NY25097","NY",25,"Republican",37.05,41.4,"NY",25,2005847.0,0.0,2,429366.0,0.0,0.0,0,0.21405720376479362,4.350000000000001
"H8CA34266","CA",34,"Democrat",81.36,72.5,"CA",34,2397244.0,0.0,2,27395.0,113.0,0.0,0,1.1474843612081207e-2,-8.86
"H2IL01182","IL",1,"Republican",24.93,19.8,"IL",1,552298.0,0.0,3,0.0,0.0,0.0,0,0.0,-5.129999999999999
"H6CA20152","CA",20,"Democrat",76.41,81.4,"CA",20,732403.0,0.0,2,249737.0,1880.0,0.0,0,0.3435499308440845,4.990000000000009
"H8NY13150","NY",13,"Republican",7.48,5.4,"NY",13,498411.0,0.0,2,0.0,0.0,0.0,0,0.0,-2.08
"H8IL08101","IL",8,"Republican",32.48,34.0,"IL",8,1994440.0,0.0,2,19844.0,0.0,0.0,0,9.949660054952769e-3,1.5200000000000031
"H8AZ05154","AZ",5,"Democrat",36.62,40.6,"AZ",5,813415.0,5462.0,2,105620.0,0.0,0.0,396,0.1361352193308641,3.980000000000004
"H2TX35011","TX",20,"Democrat",81.02,80.9,"TX",20,919578.0,0.0,2,77530.0,36.0,0.0,0,8.434956034180896e-2,-0.11999999999999034
"H6TX19099","TX",19,"Republican",75.63,75.2,"TX",19,1000985.0,862.0,2,349940.0,1060.0,0.0,0,0.3512133090182433,-0.4299999999999926
"H0GA07125","GA",10,"Republican",66.73,62.9,"GA",10,584680.0,862.0,2,178206.0,4022.0,0.0,0,0.31268465797500433,-3.8300000000000054
"H6TN05314","TN",5,"Republican",32.49,32.2,"TN",5,905146.0,0.0,2,0.0,0.0,0.0,0,0.0,-0.28999999999999915
"H2CT02112","CT",2,"Democrat",64.36,62.1,"CT",2,967360.0,0.0,2,381581.04000000004,103.0,0.0,0,0.39456256202447904,-2.259999999999998
"H8SC01116","SC",1,"Democrat",45.24,50.7,"SC",1,3668541.0,573111.0,2,1053114.0,462543.0,236412.0,0,0.43670626444602245,5.460000000000001
"H2FL20043","FL",23,"Republican",31.99,36.0,"FL",23,2100042.0,0.0,2,212967.0,0.0,0.0,0,0.10141082892627862,4.010000000000002
"H8CO02160","CO",2,"Democrat",62.31,60.3,"CO",2,1109100.0,0.0,2,174331.0,3693.0,0.0,0,0.1605121269497791,-2.010000000000005
"H8GA04125","GA",4,"Republican",25.51,21.2,"GA",4,456832.0,0.0,2,58977.0,0.0,0.0,0,0.12909997548332866,-4.310000000000002
"H8MN08068","MN",8,"Other",47.65,45.2,"MN",8,6259310.0,1.0526239e7,3,1343037.0,2729421.0,9128549.0,75200,0.28873068137360297,-2.4499999999999957
"H2SC02059","SC",2,"Republican",59.14,56.3,"SC",2,1995890.0,862.0,3,468151.0,0.0,0.0,0,0.2346721075025842,-2.8400000000000034
"H6KY03124","KY",3,"Democrat",60.37,62.1,"KY",3,1348718.0,0.0,3,202231.0,113.0,0.0,0,0.15002691444764585,1.730000000000004
"H8CT01046","CT",1,"Democrat",66.63,63.7,"CT",1,1781055.0,0.0,2,417838.0,103.0,0.0,0,0.23465923287040547,-2.9299999999999926
"H8CA47078","CA",47,"Republican",32.48,35.1,"CA",47,696653.0,0.0,2,40478.0,0.0,0.0,0,5.810353217455462e-2,2.6200000000000045
"H2TX31044","TX",31,"Republican",52.82,50.6,"TX",31,5881108.0,316257.0,3,591914.0,5070.0,314404.0,40000,0.10293253665065717,-2.219999999999999
"H8PA17050","PA",8,"Republican",44.79,45.4,"PA",8,4400992.0,1112822.0,2,915585.0,1317.0,0.0,69413,0.3807050800045123,0.6099999999999994
"H0TX07055","TX",7,"Republican",49.68,47.5,"TX",7,1.1594256e7,1.6048712e7,2,1716357.0,1511034.0,1.2115193e7,95000,0.2624866475987673,-2.1799999999999997
"H8IL09224","IL",9,"Republican",27.12,26.5,"IL",9,1466235.0,0.0,2,1160.0,0.0,0.0,0,7.911419383659509e-4,-0.620000000000001
"H6NY19169","NY",19,"Republican",47.97,47.3,"NY",19,1.415464e7,1.545425e7,2,1830627.0,2556024.0,8735314.0,95034,0.3782857445854944,-0.6700000000000017
"H0CA07111","CA",11,"Republican",22.5,25.9,"CA",11,466924.0,0.0,2,0.0,0.0,0.0,0,0.0,3.3999999999999986
"H0CA10149","CA",3,"Democrat",64.63,58.0,"CA",3,971923.0,0.0,2,414253.0,67.0,0.0,0,0.42628891383370904,-6.6299999999999955
"H8MA05234","MA",5,"Republican",23.83,24.1,"MA",5,1189569.0,0.0,2,0.0,0.0,0.0,0,0.0,0.2700000000000031
"H8NJ05136","NJ",5,"Republican",37.99,42.5,"NJ",5,3312820.0,756779.0,2,184555.0,9924.0,756779.0,0,4.778824645868057e-2,4.509999999999998
"H8PA13125","PA",13,"Republican",68.47,70.5,"PA",13,1391450.0,698236.0,2,152717.0,89.0,0.0,19402,0.41654296387112705,2.030000000000001
"H4NY24073","NY",24,"Republican",52.21,53.1,"NY",24,4924073.0,4760879.0,2,1422125.0,496971.0,3605495.0,97000,0.32746471020197104,0.8900000000000006
"H4MI04126","MI",4,"Republican",62.12,62.6,"MI",4,848808.0,862.0,2,232438.0,995.0,0.0,0,0.27574823166641166,0.480000000000004
"H6MD03292","MD",3,"Democrat",67.86,68.6,"MD",3,752310.0,0.0,3,112433.0,68.0,0.0,0,0.1495407478300169,0.7399999999999949
"H8UT03238","UT",3,"Republican",63.65,67.5,"UT",3,1638390.0,495554.0,2,186797.0,0.0,0.0,0,0.3197604998069303,3.8500000000000014
"H8NJ08080","NJ",8,"Republican",19.8,18.7,"NJ",8,560028.0,0.0,2,5005.0,0.0,0.0,0,8.937053147342633e-3,-1.1000000000000014
"H4TX04153","TX",4,"Republican",73.25,75.7,"TX",4,819543.0,862.0,3,74004.0,1476.0,0.0,0,9.252869009818321e-2,2.450000000000003
"H8TN06094","TN",6,"Republican",68.4,69.5,"TN",6,4891855.0,0.0,2,2117132.0,8613.0,0.0,0,0.4345478351259389,1.0999999999999943
"H6FL04105","FL",4,"Republican",65.71,65.2,"FL",4,597893.0,862.0,2,252188.0,25000.0,0.0,0,0.46438025569723845,-0.5099999999999909
"H2IL20042","IL",15,"Republican",67.78,70.9,"IL",15,2020052.0,862.0,2,555244.0,0.0,0.0,0,0.2751754899020938,3.1200000000000045
"H8OR01262","OR",1,"Republican",30.88,32.1,"OR",1,735846.0,0.0,2,0.0,237.0,0.0,0,3.220782609404685e-4,1.2200000000000024
"H8MD08248","MD",8,"Republican",28.12,31.6,"MD",8,818474.0,0.0,3,0.0,0.0,0.0,0,0.0,3.4800000000000004
"H8CA28185","CA",28,"Republican",18.69,21.6,"CA",28,5025167.0,0.0,2,13037.0,0.0,0.0,0,2.594341640785271e-3,2.91
"H8WA10045","WA",10,"Republican",35.12,38.5,"WA",10,1049662.0,0.0,2,4145.0,0.0,0.0,0,3.948890214183232e-3,3.3800000000000026
"H8NY25105","NY",25,"Democrat",62.95,58.6,"NY",25,2005847.0,0.0,2,782722.0,114.0,0.0,0,0.39027702511707024,-4.350000000000001
"H8TX21190","TX",21,"Democrat",42.95,47.6,"TX",21,6847418.0,649139.0,3,1418042.0,50253.0,257002.0,0,0.22201705396223892,4.649999999999999
"H8MA06133","MA",6,"Republican",29.42,31.4,"MA",6,3565964.0,0.0,3,101159.0,0.0,0.0,0,2.8367925194982338e-2,1.9799999999999969
"H6NJ05171","NJ",5,"Democrat",59.08,56.2,"NJ",5,3312820.0,756779.0,2,921870.0,723599.0,0.0,0,0.5902910827332127,-2.8799999999999955
"H8CA10126","CA",10,"Democrat",51.56,52.2,"CA",10,1.3414291e7,1.1592422e7,2,4611548.0,1343693.0,5772719.0,0,0.47087132163271517,0.6400000000000006
"H8AR03074","AR",3,"Democrat",33.73,32.6,"AR",3,1572171.0,862.0,3,118891.0,0.0,0.0,0,7.585473413463036e-2,-1.1299999999999955
"H8GA09058","GA",9,"Democrat",21.73,20.5,"GA",9,822524.0,862.0,2,37391.0,897.0,0.0,0,4.7547565783241395e-2,-1.2300000000000004
"H8CA32088","CA",32,"Republican",18.0,31.2,"CA",32,259224.0,0.0,2,4931.0,0.0,0.0,0,1.9022158442119557e-2,13.2
"H8NJ04188","NJ",4,"Democrat",40.31,43.1,"NJ",4,2702936.0,6000.0,2,1084716.0,1199.0,6000.0,0,0.40086402927200937,2.789999999999999
"H0NY18065","NY",15,"Democrat",94.86,96.0,"NY",15,225245.0,0.0,2,29568.04,0.0,0.0,0,0.13127057204377457,1.1400000000000006
"H2OH03125","OH",3,"Democrat",73.1,73.6,"OH",3,565401.0,0.0,2,109850.08,36.0,0.0,0,0.19435069976883662,0.5
"H8NV01261","NV",1,"Republican",28.38,30.9,"NV",1,784107.0,0.0,2,0.0,0.0,0.0,0,0.0,2.5199999999999996
"H8CA51062","CA",51,"Republican",26.19,28.9,"CA",51,857295.0,0.0,2,29205.0,0.0,0.0,0,3.406645320455619e-2,2.7099999999999973
"H2CA50026","CA",51,"Democrat",73.81,71.1,"CA",51,857295.0,0.0,2,116853.07,103.0,0.0,0,0.1364245329787296,-2.710000000000008
"H0CA32101","CA",27,"Democrat",75.48,79.2,"CA",27,1063671.0,0.0,2,363917.0,103.0,0.0,0,0.3422298812320727,3.719999999999999
"H2CA00120","CA",26,"Democrat",67.11,61.9,"CA",26,2382244.0,0.0,2,1092066.0,23703.0,0.0,0,0.46836889923954056,-5.210000000000001
"H8CA42228","CA",42,"Democrat",41.26,43.3,"CA",42,1907138.0,2087.0,2,47171.0,408.0,0.0,0,2.6013696657020517e-2,2.039999999999999
"H8TX25159","TX",25,"Democrat",41.13,44.8,"TX",25,2051671.0,862.0,3,224489.0,24431.0,0.0,0,0.1214845266799608,3.6699999999999946
"H6IL18161","IL",18,"Democrat",33.56,32.8,"IL",18,979056.0,862.0,2,15487.0,0.0,0.0,0,1.6684049073493905e-2,-0.7600000000000051
"H0MI03126","MI",3,"Republican",57.65,54.4,"MI",3,704616.0,862.0,3,56436.0,4208.0,0.0,0,8.657250828516268e-2,-3.25
"H8LA06154","LA",6,"Democrat",19.67,20.5,"LA",6,1308026.0,862.0,4,6312.0,0.0,0.0,0,5.041938907938138e-3,0.8299999999999983
"H4CA24142","CA",24,"Republican",41.0,41.9,"CA",24,3692191.0,117588.0,2,770317.0,20104.0,0.0,0,0.23833639694060993,0.8999999999999986
"H8CA19051","CA",19,"Republican",13.95,26.2,"CA",19,2178267.0,0.0,2,12809.0,0.0,0.0,0,5.880362691993222e-3,12.25
"H8TN07068","TN",7,"Democrat",31.46,32.1,"TN",7,2407292.0,0.0,2,131899.0,219.0,0.0,0,5.48824155939537e-2,0.6400000000000006
"H4TX19136","TX",11,"Republican",77.12,80.1,"TX",11,3058714.0,862.0,3,872756.0,1539.0,0.0,0,0.2858977845296211,2.9799999999999898
"H8NE02220","NE",2,"Democrat",50.06,49.0,"NE",2,5183357.0,1249247.0,2,1350065.0,360140.0,1123990.0,90000,0.2993285456403037,-1.0600000000000023
"H0CA33117","CA",37,"Democrat",89.94,89.1,"CA",37,1020056.0,0.0,2,159657.0,0.0,0.0,0,0.1565178774498655,-0.8400000000000034
"H8GA06286","GA",6,"Republican",55.89,49.5,"GA",6,2.5213608e7,1.1597021e7,2,1757883.0,18925.0,408259.0,88350,0.3546236604650249,-6.390000000000001
"H8CO04091","CO",4,"Democrat",41.53,39.4,"CO",4,1289445.0,862.0,2,387934.0,50037.0,0.0,0,0.34009968170365656,-2.1300000000000026
"H4MA05084","MA",5,"Democrat",76.17,75.9,"MA",5,1189569.0,0.0,2,129592.0,0.0,0.0,0,0.1089402968638221,-0.269999999999996
"H4NY04075","NY",4,"Democrat",65.44,61.0,"NY",4,1582063.0,0.0,2,556873.0,10.0,0.0,0,0.3519979924946099,-4.439999999999998
"H8MT01232","MT",0,"Democrat",45.59,46.2,"MT",0,1.4499649e7,1379419.0,3,3596147.0,394929.0,0.0,0,0.2947770927109828,0.6099999999999994
"H8MO08098","MO",8,"Democrat",28.57,25.0,"MO",8,1854862.0,862.0,3,52616.0,10.0,0.0,0,2.8590997368143106e-2,-3.5700000000000003
"H8NC13067","NC",13,"Democrat",46.56,45.5,"NC",13,6499133.0,4867611.0,2,2197021.0,742423.0,2972878.0,8500,0.426039066244476,-1.0600000000000023
"H8SC01124","SC",1,"Republican",54.76,49.3,"SC",1,3668541.0,573111.0,2,614402.0,77707.0,336699.0,95000,0.24130244536798398,-5.460000000000001
"H8CA25074","CA",25,"Democrat",51.89,54.4,"CA",25,1.6051441e7,1.5366756e7,2,4169746.0,6259582.0,5366758.0,90000,0.6531032318627323,2.509999999999998
"H8CA45130","CA",45,"Democrat",50.4,52.1,"CA",45,2.0501219e7,1.3215495e7,2,3865645.0,5161389.0,5200273.0,90000,0.5081235377801051,1.7000000000000028
"H8MO03198","MO",3,"Democrat",31.59,32.8,"MO",3,2356908.0,862.0,3,8852.0,0.0,0.0,0,3.937194891783338e-3,1.2099999999999973
"H6TX12060","TX",12,"Republican",65.41,64.3,"TX",12,1910215.0,862.0,3,350386.0,1193.0,0.0,0,0.18419456672860382,-1.1099999999999994
"H0PA04220","PA",17,"Republican",44.39,43.7,"PA",17,1.4532631e7,1.1001863e7,2,1241669.0,257375.0,1000999.0,95000,0.45408802696462286,-0.6899999999999977
"H8ND00096","ND",0,"Republican",56.43,60.3,"ND",0,2698943.0,0.0,3,644633.0,35373.0,0.0,0,0.2519527088938151,3.8699999999999974
"H4CO04090","CO",4,"Republican",58.47,60.6,"CO",4,1289445.0,862.0,2,234921.0,4024.0,0.0,0,0.18585266917098023,2.1300000000000026
"H2CA37023","CA",42,"Republican",58.74,56.7,"CA",42,1907138.0,2087.0,2,536838.0,0.0,0.0,0,0.2822742212154146,-2.039999999999999
"H8OH07123","OH",7,"Democrat",43.7,41.3,"OH",7,4621569.0,402656.0,2,1481973.0,0.0,185656.0,95000,0.3570646219068613,-2.4000000000000057
"H8WV01075","WV",1,"Democrat",36.37,35.4,"WV",1,2115222.0,1046.0,2,89183.0,0.0,184.0,0,4.25489588275209e-2,-0.9699999999999989
"H8OK05109","OK",5,"Democrat",45.43,50.7,"OK",5,2121536.0,862.0,2,524526.0,429664.0,0.0,0,0.44998723142407787,5.270000000000003
"H6KY05111","KY",5,"Democrat",26.56,21.1,"KY",5,1041369.0,862.0,2,665.0,0.0,0.0,0,1.4651262532010658e-3,-5.459999999999997
"H6CA33106","CA",33,"Republican",26.71,30.0,"CA",33,1323400.0,0.0,2,130694.0,0.0,0.0,0,9.875623394287442e-2,3.289999999999999
"H4TX24094","TX",24,"Republican",57.98,50.6,"TX",24,1275696.0,862.0,2,666301.0,905.0,0.0,0,0.5233354066168556,-7.3799999999999955
"H6TX08100","TX",8,"Republican",74.74,73.4,"TX",8,7831735.0,862.0,3,1771589.0,1923.0,0.0,0,0.22648209782783413,-1.3399999999999892
"H8IL15072","IL",15,"Democrat",32.22,29.1,"IL",15,2020052.0,862.0,2,14690.0,0.0,0.0,0,7.695527865114498e-3,-3.1199999999999974
"H8OK01157","OK",1,"Republican",61.11,59.3,"OK",1,2943325.0,693244.0,2,892013.0,0.0,0.0,0,0.43592105635834216,-1.8100000000000023
"H6CA22125","CA",23,"Republican",64.08,63.7,"CA",23,2.0097414e7,3967.0,2,4793926.0,0.0,1344.0,0,0.2386178840150336,-0.37999999999999545
"H0KS03137","KS",3,"Republican",51.16,44.2,"KS",3,1.1154896e7,7674404.0,3,2240796.0,507107.0,5054661.0,95000,0.22054853340272873,-6.959999999999994
"H8WA08189","WA",8,"Democrat",50.57,52.4,"WA",8,1.5734732e7,1.5208284e7,2,4004186.0,4465566.0,5208283.0,122702,0.6008611119226387,1.8299999999999983
"H8CA36170","CA",36,"Republican",37.42,41.3,"CA",36,3425686.0,6900.0,2,421290.0,5000.0,0.0,0,0.12619931445271873,3.8799999999999955
"H8MI10108","MI",10,"Democrat",35.33,35.0,"MI",10,720669.0,862.0,2,21147.0,0.0,0.0,0,3.050319390296467e-2,-0.3299999999999983
"H8FL15271","FL",15,"Democrat",46.53,47.0,"FL",15,2020197.0,2232344.0,2,907829.0,166815.0,1012109.0,90000,0.5608126999833747,0.46999999999999886
"H8OR05107","OR",5,"Democrat",60.62,55.1,"OR",5,1062858.0,862.0,2,271722.0,93630.0,0.0,0,0.34427668935434136,-5.519999999999996
"H8NC07101","NC",7,"Democrat",41.32,42.7,"NC",7,1538882.0,862.0,3,346353.0,390.0,0.0,0,0.22547514392002826,1.3800000000000026
"H8TX05144","TX",5,"Republican",64.19,62.4,"TX",5,1467718.0,1071772.0,2,115878.0,1704.0,0.0,0,0.46834364380249577,-1.7899999999999991
"H0IN08114","IN",8,"Republican",60.39,64.4,"IN",8,1468759.0,862.0,2,343472.0,5083.0,0.0,459,0.2380722648900635,4.010000000000005
"H8FL18028","FL",18,"Democrat",44.56,45.7,"FL",18,1.1586115e7,3257425.0,2,3672305.0,437354.0,1454913.0,90000,0.404362503823212,1.1400000000000006
"H8IL14174","IL",14,"Democrat",47.41,52.5,"IL",14,7364228.0,5160075.0,2,2216184.0,2615829.0,1453379.0,90000,0.688957221811066,5.090000000000003
"H8AZ02185","AZ",2,"Republican",44.86,45.3,"AZ",2,5948765.0,4500610.0,2,930708.0,10921.0,3393452.0,80000,0.203723859082481,0.4399999999999977
"H8AL04094","AL",4,"Democrat",24.12,20.1,"AL",4,1580477.0,862.0,2,51645.0,0.0,0.0,0,3.320413902395375e-2,-4.02
"H8UT01158","UT",1,"Democrat",29.15,24.9,"UT",1,1023832.0,862.0,2,14853.0,0.0,0.0,0,1.5336285759455994e-2,-4.25
"H8NY01148","NY",1,"Republican",53.76,52.5,"NY",1,8966401.0,780606.0,3,1184463.0,451413.0,586304.0,0,0.17780093930372678,-1.259999999999998
"H8MI11320","MI",11,"Republican",46.38,45.2,"MI",11,1.1022847e7,6164426.0,2,398829.0,708588.0,4500246.0,99300,0.16703621336555252,-1.1799999999999997
"H6NJ12136","NJ",7,"Republican",47.55,46.7,"NJ",7,1.2453936e7,7997883.0,2,1466062.0,3684930.0,5532097.0,0,0.37242545516367026,-0.8499999999999943
"H8VA05155","VA",5,"Democrat",49.26,46.7,"VA",5,5442064.0,1052169.0,2,1220635.0,1296916.0,1036297.0,0,0.3901034964406112,-2.559999999999995
"H8NC02110","NC",2,"Democrat",43.61,45.7,"NC",2,4478865.0,3832836.0,3,599391.0,985705.0,1220355.0,2500,0.3481641724118806,2.0900000000000034
"H2CA39078","CA",38,"Democrat",71.61,68.9,"CA",38,1674104.0,0.0,2,241112.0,23770.0,0.0,0,0.15822314503758428,-2.7099999999999937
"H8TX26124","TX",26,"Democrat",33.9,39.0,"TX",26,2294544.0,862.0,3,-491.0,52.0,0.0,0,-3.4852222221254105e-6,5.100000000000001
"H6DE00206","DE",0,"Democrat",61.5,64.5,"DE",0,1012982.0,0.0,2,283009.0,113.0,0.0,0,0.27949361390429445,3.0
"H8WA05193","WA",5,"Democrat",47.5,45.2,"WA",5,1.4465007e7,65788.0,2,2783949.0,120134.0,3370.0,45468,0.2072817763928264,-2.299999999999997
"H8GA01063","GA",1,"Democrat",38.12,42.3,"GA",1,1375765.0,862.0,2,92232.0,10.0,0.0,0,6.763197293093917e-2,4.18
"H8CA12270","CA",12,"Republican",9.71,13.2,"CA",12,8522813.0,1994682.0,2,13412.0,0.0,0.0,0,0.19092892366480801,3.4899999999999984
"H8NY02104","NY",2,"Democrat",42.58,46.7,"NY",2,3111054.0,0.0,2,843509.0,3933.0,0.0,0,0.2723970718605334,4.1200000000000045
"H6WY00159","WY",0,"Republican",65.36,63.7,"WY",0,774694.0,157142.0,2,221754.0,0.0,62830.0,0,0.3391862945840255,-1.6599999999999966
"H8MD02118","MD",2,"Republican",29.53,31.0,"MD",2,1028086.0,0.0,2,7845.0,0.0,0.0,0,7.630684592534087e-3,1.4699999999999989
"H8IN09107","IN",9,"Democrat",45.33,43.5,"IN",9,3188948.0,158602.0,2,1277327.0,104982.0,0.0,144,0.46035309405386027,-1.8299999999999983
"H8TX07140","TX",7,"Democrat",50.32,52.5,"TX",7,1.1594256e7,1.6048712e7,2,2963212.0,1760543.0,6006712.0,90000,0.5374153383240179,2.1799999999999997
"H4TX10028","TX",35,"Democrat",68.46,71.3,"TX",35,462441.0,0.0,3,108638.0,36.0,0.0,0,0.23500078928987697,2.8400000000000034
"H6PA16320","PA",11,"Republican",57.5,59.0,"PA",11,3228272.0,34009.0,2,465723.0,8294.0,31406.0,61700,0.16501337561050075,1.5
"H8MA03106","MA",3,"Democrat",63.78,62.0,"MA",3,2636059.0,0.0,3,1204799.0,0.0,0.0,0,0.45704553653768754,-1.7800000000000011
"H8TX03099","TX",3,"Democrat",37.89,44.3,"TX",3,2854984.0,0.0,3,86606.0,1123.0,0.0,0,3.0728368355129137e-2,6.409999999999997
"H4TX04039","TX",1,"Republican",69.75,72.3,"TX",1,787964.0,14422.0,3,104531.0,4057.0,0.0,0,0.1443183206087843,2.549999999999997
"H2CA33048","CA",40,"Democrat",76.91,77.3,"CA",40,595850.0,0.0,2,112720.0,67.0,0.0,0,0.18928757237559787,0.39000000000000057
"H8GA06393","GA",6,"Democrat",44.11,50.5,"GA",6,2.5213608e7,1.1597021e7,2,877106.0,5597761.0,1597020.0,90000,0.45000230775736,6.390000000000001
"H8NY09174","NY",9,"Republican",13.63,10.3,"NY",9,972095.0,0.0,3,0.0,0.0,0.0,0,0.0,-3.33
"H8ND00112","ND",0,"Democrat",38.14,35.6,"ND",0,2698943.0,0.0,3,570815.02,271072.0,0.0,182390,0.37951043056485445,-2.539999999999999
"H4TX13014","TX",13,"Republican",78.68,81.5,"TX",13,1620656.0,862.0,3,190597.0,1420.0,0.0,0,0.11868385056471775,2.819999999999993
"H8PA04116","PA",4,"Democrat",63.08,63.5,"PA",4,2177499.0,200089.0,2,453119.0,56540.0,200089.0,0,0.2143596788005323,0.4200000000000017
"H8AL03054","AL",3,"Democrat",38.03,36.2,"AL",3,1997668.0,862.0,2,319321.0,0.0,0.0,0,0.16020925380154413,-1.8299999999999983
"H8CT05187","CT",5,"Republican",39.59,44.2,"CT",5,1015079.0,0.0,2,19904.0,982.0,0.0,574,2.1141211669239535e-2,4.609999999999999
"H8PA05204","PA",12,"Democrat",34.27,34.0,"PA",12,938527.0,951.0,2,13116.0,2360.0,89.0,0,1.7390508346124125e-2,-0.2700000000000031
"H8MI14100","MI",14,"Republican",17.52,17.3,"MI",14,466781.0,0.0,2,0.0,0.0,0.0,0,0.0,-0.21999999999999886
"H2TX33073","TX",33,"Democrat",73.5,76.2,"TX",33,1473457.0,0.0,3,262717.0,104.0,0.0,0,0.17837032231005046,2.700000000000003
"H8OH11141","OH",11,"Democrat",80.59,82.2,"OH",11,684331.0,0.0,2,186420.0,104.0,0.0,0,0.2725640077681707,1.6099999999999994
"H2OH09031","OH",9,"Democrat",69.68,67.8,"OH",9,759667.0,0.0,2,212806.0,68.0,0.0,0,0.28022014909164145,-1.8800000000000097
"H8WI07096","WI",7,"Democrat",38.16,38.5,"WI",7,3399384.0,862.0,3,47110.0,0.0,0.0,0,1.3981635446376527e-2,0.3400000000000034
"H8FL27185","FL",27,"Republican",40.85,45.8,"FL",27,6036376.0,4701366.0,3,1351226.0,64744.0,2706382.0,95000,0.23361168484025785,4.949999999999996
"H8TN04099","TN",4,"Democrat",38.0,33.6,"TN",4,630423.0,862.0,4,184837.0,295.0,0.0,0,0.29371731204342466,-4.399999999999999
"H2FL25018","FL",25,"Republican",53.67,60.5,"FL",25,3824441.0,339658.0,2,1202027.0,67.0,338797.0,0,0.2888872238628332,6.829999999999998
"H2NV02395","NV",2,"Republican",59.61,58.2,"NV",2,1167733.0,862.0,2,178172.0,89579.0,0.0,0,0.22985978889178885,-1.4099999999999966
"H8CO07094","CO",7,"Republican",34.16,35.4,"CO",7,1918917.0,0.0,3,13098.0,0.0,0.0,0,6.825725135584291e-3,1.240000000000002
"H8OR05198","OR",5,"Republican",34.87,41.9,"OR",5,1062858.0,862.0,2,18380.0,354.0,0.0,0,1.8422141164968226e-2,7.030000000000001
"H0CA10073","CA",11,"Democrat",77.5,74.1,"CA",11,466924.0,0.0,2,115668.0,103.0,0.0,0,0.24794399088502625,-3.4000000000000057
"H8TN07076","TN",7,"Republican",64.55,66.9,"TN",7,2407292.0,0.0,2,637093.0,10902.0,0.0,0,0.26918005792400757,2.3500000000000085
